route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"578",1520_PO,1520_47018,"Czerwone Maki P+R",,0,PO_578-04_4,897644,0,0
"578",1521_PO,1521_26145,"Czerwone Maki P+R",,0,PO_578-04_4,899306,0,0
"578",1520_PO,1520_47020,"Mistrzejowice",,1,PO_578-04_5,897645,0,0
"578",1521_PO,1521_26146,"Mistrzejowice",,1,PO_578-04_5,899305,0,0
"578",1520_PO,1520_47022,"Czerwone Maki P+R",,0,PO_578-04_6,897644,0,0
"578",1521_PO,1521_26147,"Czerwone Maki P+R",,0,PO_578-04_6,899306,0,0
"578",1520_PO,1520_47025,"Mistrzejowice",,1,PO_578-04_7,897645,0,0
"578",1521_PO,1521_26148,"Mistrzejowice",,1,PO_578-04_7,899305,0,0
"578",1520_PO,1520_47027,"Czerwone Maki P+R",,0,PO_578-04_8,897644,0,0
"578",1521_PO,1521_26149,"Czerwone Maki P+R",,0,PO_578-04_8,899306,0,0
"578",1520_PO,1520_47028,"Mistrzejowice",,1,PO_578-04_9,897645,0,0
"578",1521_PO,1521_26150,"Mistrzejowice",,1,PO_578-04_9,899305,0,0
"578",1520_PO,1520_47031,"Czerwone Maki P+R",,0,PO_578-04_10,897644,0,0
"578",1521_PO,1521_26151,"Czerwone Maki P+R",,0,PO_578-04_10,899306,0,0
"578",1520_PO,1520_47033,"Mistrzejowice",,1,PO_578-04_11,897645,0,0
"578",1521_PO,1521_26152,"Mistrzejowice",,1,PO_578-04_11,899305,0,0
"578",1520_PO,1520_47034,"Czerwone Maki P+R",,0,PO_578-04_12,897644,0,0
"578",1521_PO,1521_26153,"Czerwone Maki P+R",,0,PO_578-04_12,899306,0,0
"578",1520_PO,1520_47037,"Mistrzejowice",,1,PO_578-04_13,897645,0,0
"578",1521_PO,1521_26154,"Mistrzejowice",,1,PO_578-04_13,899305,0,0
"578",1520_PO,1520_47039,"Czerwone Maki P+R",,0,PO_578-04_14,897644,0,0
"578",1521_PO,1521_26155,"Czerwone Maki P+R",,0,PO_578-04_14,899306,0,0
"578",1520_PO,1520_47041,"Mistrzejowice",,1,PO_578-04_15,897645,0,0
"578",1521_PO,1521_26156,"Mistrzejowice",,1,PO_578-04_15,899305,0,0
"578",1520_PO,1520_47043,"Czerwone Maki P+R",,0,PO_578-04_16,897644,0,0
"578",1521_PO,1521_26157,"Czerwone Maki P+R",,0,PO_578-04_16,899306,0,0
"578",1520_PO,1520_47045,"Mistrzejowice",,1,PO_578-04_17,897645,0,0
"578",1521_PO,1521_26158,"Mistrzejowice",,1,PO_578-04_17,899305,0,0
"578",1520_PO,1520_47047,"Czerwone Maki P+R",,0,PO_578-04_18,897644,0,0
"578",1521_PO,1521_26159,"Czerwone Maki P+R",,0,PO_578-04_18,899306,0,0
"578",1520_PO,1520_47049,"Mistrzejowice",,1,PO_578-04_19,897645,0,0
"578",1521_PO,1521_26160,"Mistrzejowice",,1,PO_578-04_19,899305,0,0
"578",1520_PO,1520_47052,"Czerwone Maki P+R",,0,PO_578-04_20,897644,0,0
"578",1521_PO,1521_26161,"Czerwone Maki P+R",,0,PO_578-04_20,899306,0,0
"578",1520_PO,1520_47055,"Mistrzejowice",,1,PO_578-04_21,897645,0,0
"578",1521_PO,1521_26162,"Mistrzejowice",,1,PO_578-04_21,899305,0,0
"578",1520_PO,1520_46629,"Czerwone Maki P+R",,0,PO_578-05_2,897644,0,0
"578",1521_PO,1521_26165,"Czerwone Maki P+R",,0,PO_578-05_2,899306,0,0
"578",1520_PO,1520_46680,"Mistrzejowice",,1,PO_578-05_3,897645,0,0
"578",1521_PO,1521_26166,"Mistrzejowice",,1,PO_578-05_3,899305,0,0
"578",1520_PO,1520_46682,"Czerwone Maki P+R",,0,PO_578-05_4,897644,0,0
"578",1521_PO,1521_26167,"Czerwone Maki P+R",,0,PO_578-05_4,899306,0,0
"578",1520_PO,1520_46684,"Mistrzejowice",,1,PO_578-05_5,897645,0,0
"578",1521_PO,1521_26168,"Mistrzejowice",,1,PO_578-05_5,899305,0,0
"578",1520_PO,1520_46686,"Czerwone Maki P+R",,0,PO_578-05_6,897644,0,0
"578",1521_PO,1521_26169,"Czerwone Maki P+R",,0,PO_578-05_6,899306,0,0
"578",1520_PO,1520_46688,"Mistrzejowice",,1,PO_578-05_7,897645,0,0
"578",1521_PO,1521_26170,"Mistrzejowice",,1,PO_578-05_7,899305,0,0
"578",1520_PO,1520_46689,"Czerwone Maki P+R",,0,PO_578-05_8,897644,0,0
"578",1521_PO,1521_26171,"Czerwone Maki P+R",,0,PO_578-05_8,899306,0,0
"578",1520_PO,1520_46691,"Mistrzejowice",,1,PO_578-05_9,897645,0,0
"578",1521_PO,1521_26172,"Mistrzejowice",,1,PO_578-05_9,899305,0,0
"578",1520_PO,1520_46693,"Czerwone Maki P+R",,0,PO_578-05_10,897644,0,0
"578",1521_PO,1521_26173,"Czerwone Maki P+R",,0,PO_578-05_10,899306,0,0
"578",1520_PO,1520_46694,"Mistrzejowice",,1,PO_578-05_11,897645,0,0
"578",1521_PO,1521_26174,"Mistrzejowice",,1,PO_578-05_11,899305,0,0
"578",1520_PO,1520_46696,"Czerwone Maki P+R",,0,PO_578-05_12,897644,0,0
"578",1521_PO,1521_26175,"Czerwone Maki P+R",,0,PO_578-05_12,899306,0,0
"578",1520_PO,1520_46697,"Mistrzejowice",,1,PO_578-05_13,897645,0,0
"578",1521_PO,1521_26176,"Mistrzejowice",,1,PO_578-05_13,899305,0,0
"578",1520_PO,1520_46699,"Czerwone Maki P+R",,0,PO_578-05_14,897644,0,0
"578",1521_PO,1521_26177,"Czerwone Maki P+R",,0,PO_578-05_14,899306,0,0
"578",1520_PO,1520_46701,"Mistrzejowice",,1,PO_578-05_15,897645,0,0
"578",1521_PO,1521_26178,"Mistrzejowice",,1,PO_578-05_15,899305,0,0
"578",1520_PO,1520_46702,"Czerwone Maki P+R",,0,PO_578-05_16,897644,0,0
"578",1521_PO,1521_26179,"Czerwone Maki P+R",,0,PO_578-05_16,899306,0,0
"578",1520_PO,1520_46704,"Mistrzejowice",,1,PO_578-05_17,897645,0,0
"578",1521_PO,1521_26180,"Mistrzejowice",,1,PO_578-05_17,899305,0,0
"578",1520_PO,1520_46760,"Czerwone Maki P+R",,0,PO_578-05_18,897644,0,0
"578",1521_PO,1521_26181,"Czerwone Maki P+R",,0,PO_578-05_18,899306,0,0
"578",1520_PO,1520_46762,"Mistrzejowice",,1,PO_578-05_19,897645,0,0
"578",1521_PO,1521_26182,"Mistrzejowice",,1,PO_578-05_19,899305,0,0
"578",1520_PO,1520_46776,"Czerwone Maki P+R",,0,PO_578-05_20,897644,0,0
"578",1521_PO,1521_26183,"Czerwone Maki P+R",,0,PO_578-05_20,899306,0,0
"578",1520_PO,1520_46777,"Mistrzejowice",,1,PO_578-05_21,897645,0,0
"578",1521_PO,1521_26184,"Mistrzejowice",,1,PO_578-05_21,899305,0,0
"578",1520_PO,1520_46784,"Czerwone Maki P+R",,0,PO_578-06_2,897644,0,0
"578",1521_PO,1521_26187,"Czerwone Maki P+R",,0,PO_578-06_2,899306,0,0
"578",1520_PO,1520_46785,"Mistrzejowice",,1,PO_578-06_3,897645,0,0
"578",1521_PO,1521_26188,"Mistrzejowice",,1,PO_578-06_3,899305,0,0
"578",1520_PO,1520_46788,"Czerwone Maki P+R",,0,PO_578-06_4,897644,0,0
"578",1521_PO,1521_26189,"Czerwone Maki P+R",,0,PO_578-06_4,899306,0,0
"578",1520_PO,1520_46790,"Mistrzejowice",,1,PO_578-06_5,897645,0,0
"578",1521_PO,1521_26190,"Mistrzejowice",,1,PO_578-06_5,899305,0,0
"578",1520_PO,1520_46795,"Czerwone Maki P+R",,0,PO_578-06_8,897644,0,0
"578",1521_PO,1521_26193,"Czerwone Maki P+R",,0,PO_578-06_8,899306,0,0
"578",1520_PO,1520_46798,"Mistrzejowice",,1,PO_578-06_9,897645,0,0
"578",1521_PO,1521_26194,"Mistrzejowice",,1,PO_578-06_9,899305,0,0
"578",1520_PO,1520_46800,"Czerwone Maki P+R",,0,PO_578-06_10,897644,0,0
"578",1521_PO,1521_26195,"Czerwone Maki P+R",,0,PO_578-06_10,899306,0,0
"578",1520_PO,1520_46803,"Mistrzejowice",,1,PO_578-06_11,897645,0,0
"578",1521_PO,1521_26196,"Mistrzejowice",,1,PO_578-06_11,899305,0,0
"578",1520_PO,1520_46806,"Czerwone Maki P+R",,0,PO_578-06_12,897644,0,0
"578",1521_PO,1521_26197,"Czerwone Maki P+R",,0,PO_578-06_12,899306,0,0
"578",1520_PO,1520_46808,"Mistrzejowice",,1,PO_578-06_13,897645,0,0
"578",1521_PO,1521_26198,"Mistrzejowice",,1,PO_578-06_13,899305,0,0
"578",1520_PO,1520_46810,"Czerwone Maki P+R",,0,PO_578-06_14,897644,0,0
"578",1521_PO,1521_26199,"Czerwone Maki P+R",,0,PO_578-06_14,899306,0,0
"578",1520_PO,1520_46813,"Mistrzejowice",,1,PO_578-06_15,897645,0,0
"578",1521_PO,1521_26200,"Mistrzejowice",,1,PO_578-06_15,899305,0,0
"578",1520_PO,1520_46815,"Czerwone Maki P+R",,0,PO_578-06_16,897644,0,0
"578",1521_PO,1521_26201,"Czerwone Maki P+R",,0,PO_578-06_16,899306,0,0
"578",1520_PO,1520_46818,"Mistrzejowice",,1,PO_578-06_17,897645,0,0
"578",1521_PO,1521_26202,"Mistrzejowice",,1,PO_578-06_17,899305,0,0
"578",1520_PO,1520_46823,"Czerwone Maki P+R",,0,PO_578-07_2,897644,0,0
"578",1521_PO,1521_26067,"Czerwone Maki P+R",,0,PO_578-07_2,899306,0,0
"578",1520_PO,1520_46826,"Mistrzejowice",,1,PO_578-07_3,897645,0,0
"578",1521_PO,1521_26068,"Mistrzejowice",,1,PO_578-07_3,899305,0,0
"578",1520_PO,1520_46828,"Czerwone Maki P+R",,0,PO_578-07_4,897644,0,0
"578",1521_PO,1521_26069,"Czerwone Maki P+R",,0,PO_578-07_4,899306,0,0
"578",1520_PO,1520_46830,"Mistrzejowice",,1,PO_578-07_5,897645,0,0
"578",1521_PO,1521_26070,"Mistrzejowice",,1,PO_578-07_5,899305,0,0
"578",1520_PO,1520_46831,"Czerwone Maki P+R",,0,PO_578-07_6,897644,0,0
"578",1521_PO,1521_26071,"Czerwone Maki P+R",,0,PO_578-07_6,899306,0,0
"578",1520_PO,1520_46834,"Mistrzejowice",,1,PO_578-07_7,897645,0,0
"578",1521_PO,1521_26072,"Mistrzejowice",,1,PO_578-07_7,899305,0,0
"578",1520_PO,1520_46836,"Czerwone Maki P+R",,0,PO_578-07_8,897644,0,0
"578",1521_PO,1521_26073,"Czerwone Maki P+R",,0,PO_578-07_8,899306,0,0
"578",1520_PO,1520_46838,"Mistrzejowice",,1,PO_578-07_9,897645,0,0
"578",1521_PO,1521_26074,"Mistrzejowice",,1,PO_578-07_9,899305,0,0
"578",1520_PO,1520_46841,"Czerwone Maki P+R",,0,PO_578-07_10,897644,0,0
"578",1521_PO,1521_26075,"Czerwone Maki P+R",,0,PO_578-07_10,899306,0,0
"578",1520_PO,1520_46842,"Mistrzejowice",,1,PO_578-07_11,897645,0,0
"578",1521_PO,1521_26076,"Mistrzejowice",,1,PO_578-07_11,899305,0,0
"578",1520_PO,1520_46845,"Czerwone Maki P+R",,0,PO_578-07_12,897644,0,0
"578",1521_PO,1521_26077,"Czerwone Maki P+R",,0,PO_578-07_12,899306,0,0
"578",1520_PO,1520_46848,"Mistrzejowice",,1,PO_578-07_13,897645,0,0
"578",1521_PO,1521_26078,"Mistrzejowice",,1,PO_578-07_13,899305,0,0
"578",1520_PO,1520_46851,"Czerwone Maki P+R",,0,PO_578-07_14,897644,0,0
"578",1521_PO,1521_26079,"Czerwone Maki P+R",,0,PO_578-07_14,899306,0,0
"578",1520_PO,1520_46853,"Mistrzejowice",,1,PO_578-07_15,897645,0,0
"578",1521_PO,1521_26080,"Mistrzejowice",,1,PO_578-07_15,899305,0,0
"578",1520_PO,1520_46854,"Czerwone Maki P+R",,0,PO_578-07_16,897644,0,0
"578",1521_PO,1521_26081,"Czerwone Maki P+R",,0,PO_578-07_16,899306,0,0
"578",1520_PO,1520_46856,"Mistrzejowice",,1,PO_578-07_17,897645,0,0
"578",1521_PO,1521_26082,"Mistrzejowice",,1,PO_578-07_17,899305,0,0
"578",1520_PO,1520_46858,"Czerwone Maki P+R",,0,PO_578-07_18,897644,0,0
"578",1521_PO,1521_26083,"Czerwone Maki P+R",,0,PO_578-07_18,899306,0,0
"578",1520_PO,1520_46860,"Mistrzejowice",,1,PO_578-07_19,897645,0,0
"578",1521_PO,1521_26084,"Mistrzejowice",,1,PO_578-07_19,899305,0,0
"183",1520_PO,1520_46584,"Siwka",,0,PO_603-01C_2,898013,0,0
"183",1521_PO,1521_27245,"Siwka",,0,PO_603-01C_2,898929,0,0
"183",1520_PO,1520_46585,"Czyżyny Dworzec",,0,PO_603-01C_3,898012,0,0
"183",1521_PO,1521_27246,"Czyżyny Dworzec",,0,PO_603-01C_3,898928,0,0
"183",1520_PO,1520_46586,"Siwka",,0,PO_603-01C_4,898013,0,0
"183",1521_PO,1521_27247,"Siwka",,0,PO_603-01C_4,898929,0,0
"183",1520_PO,1520_46587,"Czyżyny Dworzec",,0,PO_603-01C_5,898012,0,0
"183",1521_PO,1521_27248,"Czyżyny Dworzec",,0,PO_603-01C_5,898928,0,0
"183",1520_PO,1520_46588,"Siwka",,0,PO_603-01C_6,898013,0,0
"183",1521_PO,1521_27249,"Siwka",,0,PO_603-01C_6,898929,0,0
"183",1520_PO,1520_46589,"Czyżyny Dworzec",,0,PO_603-01C_7,898012,0,0
"183",1521_PO,1521_27250,"Czyżyny Dworzec",,0,PO_603-01C_7,898928,0,0
"183",1520_PO,1520_46590,"Siwka",,0,PO_603-01C_8,898013,0,0
"183",1521_PO,1521_27251,"Siwka",,0,PO_603-01C_8,898929,0,0
"183",1520_PO,1520_46591,"Czyżyny Dworzec",,0,PO_603-01C_9,898012,0,0
"183",1521_PO,1521_27252,"Czyżyny Dworzec",,0,PO_603-01C_9,898928,0,0
"603",1520_PO,1520_46592,"Na Załęczu",,0,PO_603-01C_10,897226,0,0
"603",1521_PO,1521_27253,"Na Załęczu",,0,PO_603-01C_10,899703,0,0
"603",1520_PO,1520_46593,"Czyżyny Dworzec",,0,PO_603-01C_11,897224,0,0
"603",1521_PO,1521_27254,"Czyżyny Dworzec",,0,PO_603-01C_11,899704,0,0
"603",1520_PO,1520_46594,"Na Załęczu",,0,PO_603-01C_12,897226,0,0
"603",1521_PO,1521_27255,"Na Załęczu",,0,PO_603-01C_12,899703,0,0
"603",1520_PO,1520_46597,"Czyżyny Dworzec",,0,PO_603-01C_13,897224,0,0
"603",1521_PO,1521_27256,"Czyżyny Dworzec",,0,PO_603-01C_13,899704,0,0
"603",1520_PO,1520_46599,"Na Załęczu",,0,PO_603-01C_14,897226,0,0
"603",1521_PO,1521_27257,"Na Załęczu",,0,PO_603-01C_14,899703,0,0
"603",1520_PO,1520_46600,"Czyżyny Dworzec",,0,PO_603-01C_15,897224,0,0
"603",1521_PO,1521_27258,"Czyżyny Dworzec",,0,PO_603-01C_15,899704,0,0
"603",1520_PO,1520_46603,"Na Załęczu",,0,PO_603-01C_16,897226,0,0
"603",1521_PO,1521_27259,"Na Załęczu",,0,PO_603-01C_16,899703,0,0
"603",1520_PO,1520_46605,"Czyżyny Dworzec",,0,PO_603-01C_17,897224,0,0
"603",1521_PO,1521_27260,"Czyżyny Dworzec",,0,PO_603-01C_17,899704,0,0
"603",1520_PO,1520_46607,"Na Załęczu",,0,PO_603-01C_18,897226,0,0
"603",1521_PO,1521_27261,"Na Załęczu",,0,PO_603-01C_18,899703,0,0
"603",1520_PO,1520_46623,"Czyżyny Dworzec",,0,PO_603-01C_19,897224,0,0
"603",1521_PO,1521_27262,"Czyżyny Dworzec",,0,PO_603-01C_19,899704,0,0
"701",1520_PO,1520_48888,"Wzgórza Krzesławickie",,0,PO_701-01_2,896807,0,0
"701",1521_PO,1521_26912,"Wzgórza Krzesławickie",,0,PO_701-01_2,898667,0,0
"701",1520_PO,1520_48891,"Czyżyny Dworzec",,0,PO_701-01_3,896806,0,0
"701",1521_PO,1521_26913,"Czyżyny Dworzec",,0,PO_701-01_3,898666,0,0
"701",1520_PO,1520_48893,"Wzgórza Krzesławickie",,0,PO_701-01_4,896807,0,0
"701",1521_PO,1521_26914,"Wzgórza Krzesławickie",,0,PO_701-01_4,898667,0,0
"701",1520_PO,1520_48895,"Czyżyny Dworzec",,0,PO_701-01_5,896806,0,0
"701",1521_PO,1521_26915,"Czyżyny Dworzec",,0,PO_701-01_5,898666,0,0
"701",1520_PO,1520_48896,"Wzgórza Krzesławickie",,0,PO_701-01_6,896807,0,0
"701",1521_PO,1521_26916,"Wzgórza Krzesławickie",,0,PO_701-01_6,898667,0,0
"701",1520_PO,1520_48898,"Czyżyny Dworzec",,0,PO_701-01_7,896806,0,0
"701",1521_PO,1521_26917,"Czyżyny Dworzec",,0,PO_701-01_7,898666,0,0
"701",1520_PO,1520_48901,"Wzgórza Krzesławickie",,0,PO_701-01_8,896807,0,0
"701",1521_PO,1521_26918,"Wzgórza Krzesławickie",,0,PO_701-01_8,898667,0,0
"701",1520_PO,1520_48902,"Czyżyny Dworzec",,0,PO_701-01_9,896806,0,0
"701",1521_PO,1521_26919,"Czyżyny Dworzec",,0,PO_701-01_9,898666,0,0
"701",1520_PO,1520_48905,"Wzgórza Krzesławickie",,0,PO_701-01_10,896807,0,0
"701",1521_PO,1521_26920,"Wzgórza Krzesławickie",,0,PO_701-01_10,898667,0,0
"701",1520_PO,1520_48907,"Czyżyny Dworzec",,0,PO_701-01_11,896806,0,0
"701",1521_PO,1521_26921,"Czyżyny Dworzec",,0,PO_701-01_11,898666,0,0
"701",1520_PO,1520_48909,"Wzgórza Krzesławickie",,0,PO_701-01_12,896807,0,0
"701",1521_PO,1521_26922,"Wzgórza Krzesławickie",,0,PO_701-01_12,898667,0,0
"701",1520_PO,1520_48911,"Czyżyny Dworzec",,0,PO_701-01_13,896806,0,0
"701",1521_PO,1521_26923,"Czyżyny Dworzec",,0,PO_701-01_13,898666,0,0
"701",1520_PO,1520_48913,"Wzgórza Krzesławickie",,0,PO_701-01_14,896807,0,0
"701",1521_PO,1521_26924,"Wzgórza Krzesławickie",,0,PO_701-01_14,898667,0,0
"701",1520_PO,1520_48915,"Czyżyny Dworzec",,0,PO_701-01_15,896806,0,0
"701",1521_PO,1521_26925,"Czyżyny Dworzec",,0,PO_701-01_15,898666,0,0
"701",1520_PO,1520_48916,"Wzgórza Krzesławickie",,0,PO_701-01_16,896807,0,0
"701",1521_PO,1521_26926,"Wzgórza Krzesławickie",,0,PO_701-01_16,898667,0,0
"701",1520_PO,1520_48918,"Czyżyny Dworzec",,0,PO_701-01_17,896806,0,0
"701",1521_PO,1521_26927,"Czyżyny Dworzec",,0,PO_701-01_17,898666,0,0
"701",1520_PO,1520_48920,"Wzgórza Krzesławickie",,0,PO_701-01_18,896807,0,0
"701",1521_PO,1521_26928,"Wzgórza Krzesławickie",,0,PO_701-01_18,898667,0,0
"701",1520_PO,1520_48922,"Czyżyny Dworzec",,0,PO_701-01_19,896806,0,0
"701",1521_PO,1521_26929,"Czyżyny Dworzec",,0,PO_701-01_19,898666,0,0
"701",1520_PO,1520_48924,"Wzgórza Krzesławickie",,0,PO_701-01_20,896807,0,0
"701",1521_PO,1521_26930,"Wzgórza Krzesławickie",,0,PO_701-01_20,898667,0,0
"701",1520_PO,1520_48927,"Czyżyny Dworzec",,0,PO_701-01_21,896806,0,0
"701",1521_PO,1521_26931,"Czyżyny Dworzec",,0,PO_701-01_21,898666,0,0
"701",1520_PO,1520_48929,"Wzgórza Krzesławickie",,0,PO_701-01_22,896807,0,0
"701",1521_PO,1521_26932,"Wzgórza Krzesławickie",,0,PO_701-01_22,898667,0,0
"701",1520_PO,1520_48930,"Czyżyny Dworzec",,0,PO_701-01_23,896806,0,0
"701",1521_PO,1521_26933,"Czyżyny Dworzec",,0,PO_701-01_23,898666,0,0
"701",1520_PO,1520_48933,"Wzgórza Krzesławickie",,0,PO_701-01_24,896807,0,0
"701",1521_PO,1521_26934,"Wzgórza Krzesławickie",,0,PO_701-01_24,898667,0,0
"701",1520_PO,1520_48934,"Czyżyny Dworzec",,0,PO_701-01_25,896806,0,0
"701",1521_PO,1521_26935,"Czyżyny Dworzec",,0,PO_701-01_25,898666,0,0
"701",1520_PO,1520_48936,"Wzgórza Krzesławickie",,0,PO_701-01_26,896807,0,0
"701",1521_PO,1521_26936,"Wzgórza Krzesławickie",,0,PO_701-01_26,898667,0,0
"701",1520_PO,1520_48939,"Czyżyny Dworzec",,0,PO_701-01_27,896806,0,0
"701",1521_PO,1521_26937,"Czyżyny Dworzec",,0,PO_701-01_27,898666,0,0
"701",1520_PO,1520_48940,"Wzgórza Krzesławickie",,0,PO_701-01_28,896807,0,0
"701",1521_PO,1521_26938,"Wzgórza Krzesławickie",,0,PO_701-01_28,898667,0,0
"701",1520_PO,1520_48942,"Czyżyny Dworzec",,0,PO_701-01_29,896806,0,0
"701",1521_PO,1521_26939,"Czyżyny Dworzec",,0,PO_701-01_29,898666,0,0
"701",1520_PO,1520_48945,"Wzgórza Krzesławickie",,0,PO_701-01_30,896807,0,0
"701",1521_PO,1521_26940,"Wzgórza Krzesławickie",,0,PO_701-01_30,898667,0,0
"701",1520_PO,1520_48947,"Czyżyny Dworzec",,0,PO_701-01_31,896806,0,0
"701",1521_PO,1521_26941,"Czyżyny Dworzec",,0,PO_701-01_31,898666,0,0
"701",1520_PO,1520_48949,"Wzgórza Krzesławickie",,0,PO_701-01_32,896807,0,0
"701",1521_PO,1521_26942,"Wzgórza Krzesławickie",,0,PO_701-01_32,898667,0,0
"701",1520_PO,1520_48951,"Czyżyny Dworzec",,0,PO_701-01_33,896806,0,0
"701",1521_PO,1521_26943,"Czyżyny Dworzec",,0,PO_701-01_33,898666,0,0
"701",1520_PO,1520_48953,"Wzgórza Krzesławickie",,0,PO_701-01_34,896807,0,0
"701",1521_PO,1521_26944,"Wzgórza Krzesławickie",,0,PO_701-01_34,898667,0,0
"701",1520_PO,1520_48955,"Czyżyny Dworzec",,0,PO_701-01_35,896806,0,0
"701",1521_PO,1521_26945,"Czyżyny Dworzec",,0,PO_701-01_35,898666,0,0
"701",1520_PO,1520_48956,"Wzgórza Krzesławickie",,0,PO_701-01_36,896807,0,0
"701",1521_PO,1521_26946,"Wzgórza Krzesławickie",,0,PO_701-01_36,898667,0,0
"701",1520_PO,1520_48958,"Czyżyny Dworzec",,0,PO_701-01_37,896806,0,0
"701",1521_PO,1521_26947,"Czyżyny Dworzec",,0,PO_701-01_37,898666,0,0
"701",1520_PO,1520_48960,"Wzgórza Krzesławickie",,0,PO_701-01_38,896807,0,0
"701",1521_PO,1521_26948,"Wzgórza Krzesławickie",,0,PO_701-01_38,898667,0,0
"701",1520_PO,1520_48962,"Czyżyny Dworzec",,0,PO_701-01_39,896806,0,0
"701",1521_PO,1521_26949,"Czyżyny Dworzec",,0,PO_701-01_39,898666,0,0
"701",1520_PO,1520_48964,"Wzgórza Krzesławickie",,0,PO_701-01_40,896807,0,0
"701",1521_PO,1521_26950,"Wzgórza Krzesławickie",,0,PO_701-01_40,898667,0,0
"701",1520_PO,1520_48966,"Czyżyny Dworzec",,0,PO_701-01_41,896806,0,0
"701",1521_PO,1521_26951,"Czyżyny Dworzec",,0,PO_701-01_41,898666,0,0
"701",1520_PO,1520_48968,"Wzgórza Krzesławickie",,0,PO_701-01_42,896807,0,0
"701",1521_PO,1521_26952,"Wzgórza Krzesławickie",,0,PO_701-01_42,898667,0,0
"701",1520_PO,1520_48971,"Czyżyny Dworzec",,0,PO_701-01_43,896806,0,0
"701",1521_PO,1521_26953,"Czyżyny Dworzec",,0,PO_701-01_43,898666,0,0
"701",1520_PO,1520_48972,"Wzgórza Krzesławickie",,0,PO_701-01_44,896807,0,0
"701",1521_PO,1521_26954,"Wzgórza Krzesławickie",,0,PO_701-01_44,898667,0,0
"701",1520_PO,1520_48974,"Czyżyny Dworzec",,0,PO_701-01_45,896806,0,0
"701",1521_PO,1521_26955,"Czyżyny Dworzec",,0,PO_701-01_45,898666,0,0
"701",1520_PO,1520_48975,"Wzgórza Krzesławickie",,0,PO_701-01_46,896807,0,0
"701",1521_PO,1521_26956,"Wzgórza Krzesławickie",,0,PO_701-01_46,898667,0,0
"701",1520_PO,1520_48977,"Czyżyny Dworzec",,0,PO_701-01_47,896806,0,0
"701",1521_PO,1521_26957,"Czyżyny Dworzec",,0,PO_701-01_47,898666,0,0
"701",1520_PO,1520_48984,"Wzgórza Krzesławickie",,0,PO_701-02_2,896807,0,0
"701",1521_PO,1521_26960,"Wzgórza Krzesławickie",,0,PO_701-02_2,898667,0,0
"701",1520_PO,1520_48985,"Czyżyny Dworzec",,0,PO_701-02_3,896806,0,0
"701",1521_PO,1521_26961,"Czyżyny Dworzec",,0,PO_701-02_3,898666,0,0
"701",1520_PO,1520_48987,"Wzgórza Krzesławickie",,0,PO_701-02_4,896807,0,0
"701",1521_PO,1521_26962,"Wzgórza Krzesławickie",,0,PO_701-02_4,898667,0,0
"701",1520_PO,1520_48990,"Czyżyny Dworzec",,0,PO_701-02_5,896806,0,0
"701",1521_PO,1521_26963,"Czyżyny Dworzec",,0,PO_701-02_5,898666,0,0
"701",1520_PO,1520_48992,"Wzgórza Krzesławickie",,0,PO_701-02_6,896807,0,0
"701",1521_PO,1521_26964,"Wzgórza Krzesławickie",,0,PO_701-02_6,898667,0,0
"701",1520_PO,1520_48994,"Czyżyny Dworzec",,0,PO_701-02_7,896806,0,0
"701",1521_PO,1521_26965,"Czyżyny Dworzec",,0,PO_701-02_7,898666,0,0
"701",1520_PO,1520_48996,"Wzgórza Krzesławickie",,0,PO_701-02_8,896807,0,0
"701",1521_PO,1521_26966,"Wzgórza Krzesławickie",,0,PO_701-02_8,898667,0,0
"701",1520_PO,1520_48997,"Czyżyny Dworzec",,0,PO_701-02_9,896806,0,0
"701",1521_PO,1521_26967,"Czyżyny Dworzec",,0,PO_701-02_9,898666,0,0
"701",1520_PO,1520_48999,"Wzgórza Krzesławickie",,0,PO_701-02_10,896807,0,0
"701",1521_PO,1521_26968,"Wzgórza Krzesławickie",,0,PO_701-02_10,898667,0,0
"701",1520_PO,1520_49001,"Czyżyny Dworzec",,0,PO_701-02_11,896806,0,0
"701",1521_PO,1521_26969,"Czyżyny Dworzec",,0,PO_701-02_11,898666,0,0
"701",1520_PO,1520_49004,"Wzgórza Krzesławickie",,0,PO_701-02_12,896807,0,0
"701",1521_PO,1521_26970,"Wzgórza Krzesławickie",,0,PO_701-02_12,898667,0,0
"701",1520_PO,1520_49006,"Czyżyny Dworzec",,0,PO_701-02_13,896806,0,0
"701",1521_PO,1521_26971,"Czyżyny Dworzec",,0,PO_701-02_13,898666,0,0
"701",1520_PO,1520_49008,"Wzgórza Krzesławickie",,0,PO_701-02_14,896807,0,0
"701",1521_PO,1521_26972,"Wzgórza Krzesławickie",,0,PO_701-02_14,898667,0,0
"701",1520_PO,1520_49011,"Czyżyny Dworzec",,0,PO_701-02_15,896806,0,0
"701",1521_PO,1521_26973,"Czyżyny Dworzec",,0,PO_701-02_15,898666,0,0
"701",1520_PO,1520_49012,"Wzgórza Krzesławickie",,0,PO_701-02_16,896807,0,0
"701",1521_PO,1521_26974,"Wzgórza Krzesławickie",,0,PO_701-02_16,898667,0,0
"701",1520_PO,1520_49015,"Czyżyny Dworzec",,0,PO_701-02_17,896806,0,0
